Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
465,2025년01월07일,용연로,상행,-,61,59,60,50,55,62,60,59,59,56,60,60,55,61,55,58,62,59,62,52,57,50,38,56.9565217
466,2025년01월07일,용연로,하행,63,60,50,-,41,62,53,54,55,54,49,57,57,56,52,54,56,58,58,59,48,53,54,44,54.2173913
536,2025년01월08일,용연로,상행,-,62,-,48,57,47,55,53,56,60,52,55,59,54,56,59,57,59,63,52,53,53,49,38,54.4090909
537,2025년01월08일,용연로,하행,34,46,-,48,24,52,50,49,52,50,49,47,50,49,50,50,54,52,59,50,51,48,49,41,48.0
607,2025년01월09일,용연로,상행,-,48,21,-,38,44,48,47,53,53,59,54,58,56,55,62,58,56,51,49,50,41,44,-,49.7619048
608,2025년01월09일,용연로,하행,-,-,45,47,27,54,48,39,45,43,54,46,54,50,50,51,57,53,53,40,50,43,47,-,47.4285714
678,2025년01월10일,용연로,상행,-,41,52,39,42,51,57,60,58,54,58,55,59,61,59,60,62,64,58,60,58,60,61,52,55.6956522
679,2025년01월10일,용연로,하행,50,-,47,58,40,56,49,54,54,53,48,51,49,50,53,51,53,55,58,53,54,52,56,-,52.0
749,2025년01월11일,용연로,상행,66,71,54,49,43,50,68,58,55,60,58,63,57,56,60,57,63,59,58,57,65,49,54,-,57.826087
750,2025년01월11일,용연로,하행,46,-,46,54,47,62,51,59,51,57,50,56,56,55,47,53,55,56,55,50,59,54,30,51,52.173913
820,2025년01월12일,용연로,상행,-,53,-,62,-,50,58,60,56,63,57,58,65,59,60,65,62,56,56,56,60,46,55,50,57.4761905
821,2025년01월12일,용연로,하행,44,-,52,-,47,33,47,64,59,56,53,56,47,56,57,55,58,54,55,48,66,58,47,49,52.7727273
891,2025년01월13일,용연로,상행,49,-,42,61,50,53,60,66,61,61,57,57,54,58,61,56,63,65,63,47,57,57,51,55,56.6956522
892,2025년01월13일,용연로,하행,36,-,-,64,50,64,61,55,58,53,54,53,55,53,56,53,54,55,55,57,56,57,48,56,54.6818182
962,2025년01월14일,용연로,상행,32,40,65,-,51,54,60,56,59,53,58,59,57,57,58,63,60,61,59,50,60,61,57,54,55.826087
963,2025년01월14일,용연로,하행,-,48,55,47,54,55,51,53,51,46,54,51,59,55,54,56,51,57,55,56,58,53,54,59,53.5652174
1033,2025년01월15일,용연로,상행,-,55,54,58,45,58,58,58,62,58,53,57,55,58,59,60,59,60,60,56,61,56,58,63,57.4347826
1034,2025년01월15일,용연로,하행,61,-,-,62,60,56,54,55,56,53,51,50,57,52,51,54,54,55,57,57,52,55,55,49,54.8181818
1104,2025년01월16일,용연로,상행,-,-,68,97,52,44,59,59,60,58,59,59,58,58,59,60,59,58,64,59,51,48,48,43,58.1818182
1105,2025년01월16일,용연로,하행,60,47,54,53,-,57,56,53,59,56,53,53,53,50,52,58,50,55,59,61,53,50,51,64,54.6521739
1175,2025년01월17일,용연로,상행,74,-,-,65,53,50,57,60,60,60,49,56,54,61,59,56,59,61,59,54,58,58,55,52,57.7272727
1176,2025년01월17일,용연로,하행,78,-,43,58,-,56,59,59,59,55,52,53,53,52,54,51,55,57,59,62,54,51,52,49,55.5
1246,2025년01월18일,용연로,상행,71,71,65,-,52,56,61,61,59,56,59,61,56,58,58,59,55,60,64,52,51,64,44,60,58.826087
1247,2025년01월18일,용연로,하행,78,-,59,-,-,50,50,60,56,53,55,58,53,50,51,56,54,54,59,57,55,44,50,59,55.2857143
1317,2025년01월19일,용연로,상행,74,-,47,52,39,-,58,66,63,60,55,59,63,62,57,54,65,57,53,52,54,51,64,65,57.7272727
1318,2025년01월19일,용연로,하행,58,-,60,51,57,54,57,59,73,54,61,54,55,53,54,55,53,54,58,52,57,48,56,-,56.0454545
1388,2025년01월20일,용연로,상행,45,57,-,58,43,58,64,62,60,56,57,61,60,61,58,59,60,64,64,59,59,59,52,51,57.6956522
1389,2025년01월20일,용연로,하행,54,52,-,74,50,53,56,57,59,52,54,51,58,59,55,48,52,59,57,56,53,54,52,-,55.2272727
1460,2025년01월21일,용연로,상행,55,31,65,65,50,46,59,62,63,58,63,58,53,55,58,-,-,-,-,-,54,60,45,58,55.6842105
1461,2025년01월21일,용연로,하행,50,-,53,55,59,60,62,60,56,58,61,50,50,54,56,-,-,-,-,-,57,54,57,45,55.3888889
1531,2025년01월22일,용연로,상행,54,54,-,68,49,52,58,57,60,57,56,56,59,60,59,60,63,61,60,55,52,52,53,-,57.0454545
1532,2025년01월22일,용연로,하행,50,47,60,62,65,63,54,57,58,57,53,57,54,52,52,52,56,58,59,55,51,54,52,61,55.7916667
1602,2025년01월23일,용연로,상행,71,-,68,43,57,59,56,64,62,58,55,59,55,56,63,59,60,63,61,58,60,55,50,-,58.7272727
1603,2025년01월23일,용연로,하행,67,68,53,50,-,63,59,56,61,53,55,49,50,54,54,54,56,56,62,53,66,58,54,56,56.826087
1673,2025년01월24일,용연로,상행,-,-,52,-,54,55,63,60,59,58,60,62,60,56,59,61,64,59,62,52,58,65,49,61,58.5238095
1674,2025년01월24일,용연로,하행,51,-,63,55,71,51,55,59,60,52,56,54,54,54,53,56,56,57,60,59,64,61,51,53,56.7391304
1744,2025년01월25일,용연로,상행,68,-,52,68,-,39,65,59,58,59,61,59,58,55,56,61,64,59,57,56,59,48,63,62,58.4545455
1745,2025년01월25일,용연로,하행,-,60,68,60,39,48,60,58,57,55,55,50,52,53,51,55,54,54,60,63,67,55,57,57,56.0
1815,2025년01월26일,용연로,상행,60,60,65,62,-,54,66,58,58,63,61,58,58,61,62,58,64,62,58,59,55,43,76,-,60.0454545
1816,2025년01월26일,용연로,하행,62,-,-,-,51,46,65,54,59,53,54,53,56,54,52,59,56,52,52,56,57,44,48,52,54.047619
1886,2025년01월27일,용연로,상행,46,-,37,31,-,60,54,40,44,50,56,58,61,48,60,58,61,59,48,35,49,31,57,36,49.0454545
1887,2025년01월27일,용연로,하행,42,55,51,-,43,50,60,59,57,48,51,57,49,52,54,58,56,52,50,52,43,42,54,35,50.8695652
1957,2025년01월28일,용연로,상행,-,-,-,46,30,-,-,-,53,60,64,65,68,64,64,65,55,59,50,58,63,42,53,-,56.4117647
1958,2025년01월28일,용연로,하행,-,-,-,-,-,29,42,58,49,58,48,53,61,59,65,49,50,50,55,51,59,39,51,-,51.4444444
2026,2025년01월29일,용연로,상행,-,48,-,-,-,25,27,56,53,64,65,60,64,59,61,53,62,58,57,59,72,40,68,-,55.3157895
2027,2025년01월29일,용연로,하행,-,-,-,-,-,34,52,41,42,52,51,58,56,53,55,50,57,51,56,51,50,53,47,-,50.5
2096,2025년01월30일,용연로,상행,-,-,-,58,-,-,56,59,70,64,63,61,65,57,62,60,56,60,60,54,57,52,74,44,59.5789474
2097,2025년01월30일,용연로,하행,34,-,-,-,36,55,59,49,62,56,61,52,56,53,54,56,54,52,63,52,55,47,59,-,53.25
2167,2025년01월31일,용연로,상행,-,-,68,62,52,60,52,64,63,62,61,62,57,59,64,60,67,57,65,57,63,58,53,41,59.4090909
2168,2025년01월31일,용연로,하행,48,-,-,-,-,61,54,55,58,55,57,60,57,55,53,54,56,59,56,56,60,32,67,46,54.95
2238,2025년02월01일,용연로,상행,-,55,-,-,-,50,58,56,64,54,53,59,60,61,62,58,58,54,57,54,48,49,49,50,55.45
2239,2025년02월01일,용연로,하행,78,60,50,58,37,51,57,61,57,52,51,54,57,58,52,54,57,54,55,58,52,50,-,-,55.1363636
2309,2025년02월02일,용연로,상행,-,-,52,-,-,-,46,60,67,61,61,58,60,61,57,57,53,58,59,61,57,57,46,59,57.3684211
2310,2025년02월02일,용연로,하행,55,58,43,-,36,-,46,51,74,55,53,57,51,55,54,49,55,59,52,60,56,49,59,37,52.9090909
2380,2025년02월03일,용연로,상행,-,-,-,62,-,41,59,59,61,53,54,62,53,60,55,62,62,60,63,58,51,53,53,54,56.75
2381,2025년02월03일,용연로,하행,50,44,52,-,49,63,54,57,61,54,54,53,48,51,45,57,52,56,57,56,59,54,49,-,53.4090909
